Sim_ID;Fracture_Case;HF_Case;K_min;K_max;Por_min;Por_max;Pore_pressure;Fracture_length_ft;Fracture_height_ft;Fracture_width_in;Fracture_perm_md;SF_Heat_Perf_kJ
6935;SF_BASE_CASE_MQR_003_394;257;0,0001;0,002;0,0545;0,157;9000;700;450;0,1;85000;46818,78
6936;SF_BASE_CASE_MQR_003_394;257;0,0001;0,002;0,109;0,314;9000;700;450;0,1;85000;62820,7
6937;SF_BASE_CASE_MQR_003_394;257;0,001;0,02;0,00545;0,0157;9000;700;450;0,1;85000;99839,76
6938;SF_BASE_CASE_MQR_003_394;257;0,001;0,02;0,0545;0,157;9000;700;450;0,1;85000;196602,7
6939;SF_BASE_CASE_MQR_003_394;257;0,001;0,02;0,109;0,314;9000;700;450;0,1;85000;253382,8
6940;SF_BASE_CASE_MQR_003_395;258;0,00005;0,001;0,00545;0,0157;5000;800;450;0,1;85000;7871,78
6941;SF_BASE_CASE_MQR_003_395;258;0,00005;0,001;0,0545;0,157;5000;800;450;0,1;85000;21425,67
6942;SF_BASE_CASE_MQR_003_395;258;0,00005;0,001;0,109;0,314;5000;800;450;0,1;85000;30623,88
6943;SF_BASE_CASE_MQR_003_395;258;0,0001;0,002;0,00545;0,0157;5000;800;450;0,1;85000;13630,59
6944;SF_BASE_CASE_MQR_003_395;258;0,0001;0,002;0,0545;0,157;5000;800;450;0,1;85000;34514,94
6945;SF_BASE_CASE_MQR_003_395;258;0,0001;0,002;0,109;0,314;5000;800;450;0,1;85000;46705,97
6946;SF_BASE_CASE_MQR_003_395;258;0,001;0,02;0,00545;0,0157;5000;800;450;0,1;85000;65969,09
6947;SF_BASE_CASE_MQR_003_395;258;0,001;0,02;0,0545;0,157;5000;800;450;0,1;85000;139280,6
6948;SF_BASE_CASE_MQR_003_395;258;0,001;0,02;0,109;0,314;5000;800;450;0,1;85000;182216,8
6949;SF_BASE_CASE_MQR_003_395;258;0,00005;0,001;0,00545;0,0157;7000;800;450;0,1;85000;10321,62
6950;SF_BASE_CASE_MQR_003_395;258;0,00005;0,001;0,0545;0,157;7000;800;450;0,1;85000;27230,21
6951;SF_BASE_CASE_MQR_003_395;258;0,00005;0,001;0,109;0,314;7000;800;450;0,1;85000;38803,72
6952;SF_BASE_CASE_MQR_003_395;258;0,0001;0,002;0,00545;0,0157;7000;800;450;0,1;85000;17897,4
6953;SF_BASE_CASE_MQR_003_395;258;0,0001;0,002;0,0545;0,157;7000;800;450;0,1;85000;44669,09
6954;SF_BASE_CASE_MQR_003_395;258;0,0001;0,002;0,109;0,314;7000;800;450;0,1;85000;60239,28
6955;SF_BASE_CASE_MQR_003_395;258;0,001;0,02;0,00545;0,0157;7000;800;450;0,1;85000;88987,32
6956;SF_BASE_CASE_MQR_003_395;258;0,001;0,02;0,0545;0,157;7000;800;450;0,1;85000;182890,5
6957;SF_BASE_CASE_MQR_003_395;258;0,001;0,02;0,109;0,314;7000;800;450;0,1;85000;237802,9
6958;SF_BASE_CASE_MQR_003_395;258;0,00005;0,001;0,00545;0,0157;9000;800;450;0,1;85000;12351,16
6959;SF_BASE_CASE_MQR_003_395;258;0,00005;0,001;0,0545;0,157;9000;800;450;0,1;85000;31937,18
6960;SF_BASE_CASE_MQR_003_395;258;0,00005;0,001;0,109;0,314;9000;800;450;0,1;85000;45363,67
6961;SF_BASE_CASE_MQR_003_395;258;0,0001;0,002;0,00545;0,0157;9000;800;450;0,1;85000;21435,38
6962;SF_BASE_CASE_MQR_003_395;258;0,0001;0,002;0,0545;0,157;9000;800;450;0,1;85000;53011,55
6963;SF_BASE_CASE_MQR_003_395;258;0,0001;0,002;0,109;0,314;9000;800;450;0,1;85000;71264,76
6964;SF_BASE_CASE_MQR_003_395;258;0,001;0,02;0,00545;0,0157;9000;800;450;0,1;85000;108319,5
6965;SF_BASE_CASE_MQR_003_395;258;0,001;0,02;0,0545;0,157;9000;800;450;0,1;85000;218899,7
6966;SF_BASE_CASE_MQR_003_395;258;0,001;0,02;0,109;0,314;9000;800;450;0,1;85000;283692,1
6967;SF_BASE_CASE_MQR_003_396;259;0,00005;0,001;0,00545;0,0157;5000;900;450;0,1;85000;8738,34
6968;SF_BASE_CASE_MQR_003_396;259;0,00005;0,001;0,0545;0,157;5000;900;450;0,1;85000;23940,73
6969;SF_BASE_CASE_MQR_003_396;259;0,00005;0,001;0,109;0,314;5000;900;450;0,1;85000;34231,04
6970;SF_BASE_CASE_MQR_003_396;259;0,0001;0,002;0,00545;0,0157;5000;900;450;0,1;85000;15067,55
6971;SF_BASE_CASE_MQR_003_396;259;0,0001;0,002;0,0545;0,157;5000;900;450;0,1;85000;38525,82
6972;SF_BASE_CASE_MQR_003_396;259;0,0001;0,002;0,109;0,314;5000;900;450;0,1;85000;52188,09
6973;SF_BASE_CASE_MQR_003_396;259;0,001;0,02;0,00545;0,0157;5000;900;450;0,1;85000;71458,76
6974;SF_BASE_CASE_MQR_003_396;259;0,001;0,02;0,0545;0,157;5000;900;450;0,1;85000;153829,2
6975;SF_BASE_CASE_MQR_003_396;259;0,001;0,02;0,109;0,314;5000;900;450;0,1;85000;202033,9
6976;SF_BASE_CASE_MQR_003_396;259;0,00005;0,001;0,00545;0,0157;7000;900;450;0,1;85000;11441,5
6977;SF_BASE_CASE_MQR_003_396;259;0,00005;0,001;0,0545;0,157;7000;900;450;0,1;85000;30416,06
6978;SF_BASE_CASE_MQR_003_396;259;0,00005;0,001;0,109;0,314;7000;900;450;0,1;85000;43373,14
6979;SF_BASE_CASE_MQR_003_396;259;0,0001;0,002;0,00545;0,0157;7000;900;450;0,1;85000;19749,94
6980;SF_BASE_CASE_MQR_003_396;259;0,0001;0,002;0,0545;0,157;7000;900;450;0,1;85000;49826,93
6981;SF_BASE_CASE_MQR_003_396;259;0,0001;0,002;0,109;0,314;7000;900;450;0,1;85000;67291,28
6982;SF_BASE_CASE_MQR_003_396;259;0,001;0,02;0,00545;0,0157;7000;900;450;0,1;85000;96073,61
6983;SF_BASE_CASE_MQR_003_396;259;0,001;0,02;0,0545;0,157;7000;900;450;0,1;85000;201667,4
6984;SF_BASE_CASE_MQR_003_396;259;0,001;0,02;0,109;0,314;7000;900;450;0,1;85000;263342,1
6985;SF_BASE_CASE_MQR_003_396;259;0,00005;0,001;0,00545;0,0157;9000;900;450;0,1;85000;13684,15
6986;SF_BASE_CASE_MQR_003_396;259;0,00005;0,001;0,0545;0,157;9000;900;450;0,1;85000;35664,72
6987;SF_BASE_CASE_MQR_003_396;259;0,00005;0,001;0,109;0,314;9000;900;450;0,1;85000;50701,31
6988;SF_BASE_CASE_MQR_003_396;259;0,0001;0,002;0,00545;0,0157;9000;900;450;0,1;85000;23606,35
6989;SF_BASE_CASE_MQR_003_396;259;0,0001;0,002;0,0545;0,157;9000;900;450;0,1;85000;59102,29
6990;SF_BASE_CASE_MQR_003_396;259;0,0001;0,002;0,109;0,314;9000;900;450;0,1;85000;79589,09
6991;SF_BASE_CASE_MQR_003_396;259;0,001;0,02;0,00545;0,0157;9000;900;450;0,1;85000;116747,6
6992;SF_BASE_CASE_MQR_003_396;259;0,001;0,02;0,0545;0,157;9000;900;450;0,1;85000;240994,1
6993;SF_BASE_CASE_MQR_003_396;259;0,001;0,02;0,109;0,314;9000;900;450;0,1;85000;313773,1
6994;SF_BASE_CASE_MQR_003_397;260;0,00005;0,001;0,00545;0,0157;5000;1000;450;0,1;85000;9597,14
6995;SF_BASE_CASE_MQR_003_397;260;0,00005;0,001;0,0545;0,157;5000;1000;450;0,1;85000;26420,75
6996;SF_BASE_CASE_MQR_003_397;260;0,00005;0,001;0,109;0,314;5000;1000;450;0,1;85000;37776,34
6997;SF_BASE_CASE_MQR_003_397;260;0,0001;0,002;0,00545;0,0157;5000;1000;450;0,1;85000;16514,76
6998;SF_BASE_CASE_MQR_003_397;260;0,0001;0,002;0,0545;0,157;5000;1000;450;0,1;85000;42501,63
6999;SF_BASE_CASE_MQR_003_397;260;0,0001;0,002;0,109;0,314;5000;1000;450;0,1;85000;57593,31
7000;SF_BASE_CASE_MQR_003_397;260;0,001;0,02;0,00545;0,0157;5000;1000;450;0,1;85000;76838,65
7001;SF_BASE_CASE_MQR_003_397;260;0,001;0,02;0,0545;0,157;5000;1000;450;0,1;85000;168312,7
7002;SF_BASE_CASE_MQR_003_397;260;0,001;0,02;0,109;0,314;5000;1000;450;0,1;85000;221699,1
7003;SF_BASE_CASE_MQR_003_397;260;0,00005;0,001;0,00545;0,0157;7000;1000;450;0,1;85000;12554,25
7004;SF_BASE_CASE_MQR_003_397;260;0,00005;0,001;0,0545;0,157;7000;1000;450;0,1;85000;33559,87
7005;SF_BASE_CASE_MQR_003_397;260;0,00005;0,001;0,109;0,314;7000;1000;450;0,1;85000;47871,52
7006;SF_BASE_CASE_MQR_003_397;260;0,0001;0,002;0,00545;0,0157;7000;1000;450;0,1;85000;21605,73
7007;SF_BASE_CASE_MQR_003_397;260;0,0001;0,002;0,0545;0,157;7000;1000;450;0,1;85000;54954,62
7008;SF_BASE_CASE_MQR_003_397;260;0,0001;0,002;0,109;0,314;7000;1000;450;0,1;85000;74258,34
7009;SF_BASE_CASE_MQR_003_397;260;0,001;0,02;0,00545;0,0157;7000;1000;450;0,1;85000;103066,2
7010;SF_BASE_CASE_MQR_003_397;260;0,001;0,02;0,0545;0,157;7000;1000;450;0,1;85000;220323,1
7011;SF_BASE_CASE_MQR_003_397;260;0,001;0,02;0,109;0,314;7000;1000;450;0,1;85000;288752,4
7012;SF_BASE_CASE_MQR_003_397;260;0,00005;0,001;0,00545;0,0157;9000;1000;450;0,1;85000;15008,14
7013;SF_BASE_CASE_MQR_003_397;260;0,00005;0,001;0,0545;0,157;9000;1000;450;0,1;85000;39342,97
7014;SF_BASE_CASE_MQR_003_397;260;0,00005;0,001;0,109;0,314;9000;1000;450;0,1;85000;55960,85
7015;SF_BASE_CASE_MQR_003_397;260;0,0001;0,002;0,00545;0,0157;9000;1000;450;0,1;85000;25797,67
7016;SF_BASE_CASE_MQR_003_397;260;0,0001;0,002;0,0545;0,157;9000;1000;450;0,1;85000;65169,2
7017;SF_BASE_CASE_MQR_003_397;260;0,0001;0,002;0,109;0,314;9000;1000;450;0,1;85000;87824,4
7018;SF_BASE_CASE_MQR_003_397;260;0,001;0,02;0,00545;0,0157;9000;1000;450;0,1;85000;125182,9
7019;SF_BASE_CASE_MQR_003_397;260;0,001;0,02;0,0545;0,157;9000;1000;450;0,1;85000;263044,3
7020;SF_BASE_CASE_MQR_003_397;260;0,001;0,02;0,109;0,314;9000;1000;450;0,1;85000;343733
7021;SF_BASE_CASE_MQR_003_398;261;0,00005;0,001;0,00545;0,0157;5000;100;450;0,1;190000;1686,66
7022;SF_BASE_CASE_MQR_003_398;261;0,00005;0,001;0,0545;0,157;5000;100;450;0,1;190000;3530,42
7023;SF_BASE_CASE_MQR_003_398;261;0,00005;0,001;0,109;0,314;5000;100;450;0,1;190000;4790,55
7024;SF_BASE_CASE_MQR_003_398;261;0,0001;0,002;0,00545;0,0157;5000;100;450;0,1;190000;3332,64
7025;SF_BASE_CASE_MQR_003_398;261;0,0001;0,002;0,0545;0,157;5000;100;450;0,1;190000;6040,9
7026;SF_BASE_CASE_MQR_003_398;261;0,0001;0,002;0,109;0,314;5000;100;450;0,1;190000;7663,79
7027;SF_BASE_CASE_MQR_003_398;261;0,001;0,02;0,00545;0,0157;5000;100;450;0,1;190000;23715,41
7028;SF_BASE_CASE_MQR_003_398;261;0,001;0,02;0,0545;0,157;5000;100;450;0,1;190000;34746,72
7029;SF_BASE_CASE_MQR_003_398;261;0,001;0,02;0,109;0,314;5000;100;450;0,1;190000;40505,32
7030;SF_BASE_CASE_MQR_003_398;261;0,00005;0,001;0,00545;0,0157;7000;100;450;0,1;190000;2293,38
7031;SF_BASE_CASE_MQR_003_398;261;0,00005;0,001;0,0545;0,157;7000;100;450;0,1;190000;4582,45
7032;SF_BASE_CASE_MQR_003_398;261;0,00005;0,001;0,109;0,314;7000;100;450;0,1;190000;6166,93
7033;SF_BASE_CASE_MQR_003_398;261;0,0001;0,002;0,00545;0,0157;7000;100;450;0,1;190000;4558,56
7034;SF_BASE_CASE_MQR_003_398;261;0,0001;0,002;0,0545;0,157;7000;100;450;0,1;190000;8032,18
7035;SF_BASE_CASE_MQR_003_398;261;0,0001;0,002;0,109;0,314;7000;100;450;0,1;190000;10087,86
7036;SF_BASE_CASE_MQR_003_398;261;0,001;0,02;0,00545;0,0157;7000;100;450;0,1;190000;33031,52
7037;SF_BASE_CASE_MQR_003_398;261;0,001;0,02;0,0545;0,157;7000;100;450;0,1;190000;47503,45
7038;SF_BASE_CASE_MQR_003_398;261;0,001;0,02;0,109;0,314;7000;100;450;0,1;190000;54994,64
7039;SF_BASE_CASE_MQR_003_398;261;0,00005;0,001;0,00545;0,0157;9000;100;450;0,1;190000;2806,78
7040;SF_BASE_CASE_MQR_003_398;261;0,00005;0,001;0,0545;0,157;9000;100;450;0,1;190000;5450,78
7041;SF_BASE_CASE_MQR_003_398;261;0,00005;0,001;0,109;0,314;9000;100;450;0,1;190000;7294,98
7042;SF_BASE_CASE_MQR_003_398;261;0,0001;0,002;0,00545;0,0157;9000;100;450;0,1;190000;5597,1
7043;SF_BASE_CASE_MQR_003_398;261;0,0001;0,002;0,0545;0,157;9000;100;450;0,1;190000;9695,26
7044;SF_BASE_CASE_MQR_003_398;261;0,0001;0,002;0,109;0,314;9000;100;450;0,1;190000;12096
7045;SF_BASE_CASE_MQR_003_398;261;0,001;0,02;0,00545;0,0157;9000;100;450;0,1;190000;41006,98
7046;SF_BASE_CASE_MQR_003_398;261;0,001;0,02;0,0545;0,157;9000;100;450;0,1;190000;58264,83
7047;SF_BASE_CASE_MQR_003_398;261;0,001;0,02;0,109;0,314;9000;100;450;0,1;190000;67210,92
7048;SF_BASE_CASE_MQR_003_399;262;0,00005;0,001;0,00545;0,0157;5000;200;450;0,1;190000;2574,69
7049;SF_BASE_CASE_MQR_003_399;262;0,00005;0,001;0,0545;0,157;5000;200;450;0,1;190000;6065,98
7050;SF_BASE_CASE_MQR_003_399;262;0,00005;0,001;0,109;0,314;5000;200;450;0,1;190000;8483,53
7051;SF_BASE_CASE_MQR_003_399;262;0,0001;0,002;0,00545;0,0157;5000;200;450;0,1;190000;4866,46
7052;SF_BASE_CASE_MQR_003_399;262;0,0001;0,002;0,0545;0,157;5000;200;450;0,1;190000;10097,71
7053;SF_BASE_CASE_MQR_003_399;262;0,0001;0,002;0,109;0,314;5000;200;450;0,1;190000;13247,33
7054;SF_BASE_CASE_MQR_003_399;262;0,001;0,02;0,00545;0,0157;5000;200;450;0,1;190000;31108,73
7055;SF_BASE_CASE_MQR_003_399;262;0,001;0,02;0,0545;0,157;5000;200;450;0,1;190000;50519,16
7056;SF_BASE_CASE_MQR_003_399;262;0,001;0,02;0,109;0,314;5000;200;450;0,1;190000;61351,63
7057;SF_BASE_CASE_MQR_003_399;262;0,00005;0,001;0,00545;0,0157;7000;200;450;0,1;190000;3454,5
7058;SF_BASE_CASE_MQR_003_399;262;0,00005;0,001;0,0545;0,157;7000;200;450;0,1;190000;7782,72
7059;SF_BASE_CASE_MQR_003_399;262;0,00005;0,001;0,109;0,314;7000;200;450;0,1;190000;10813,52
7060;SF_BASE_CASE_MQR_003_399;262;0,0001;0,002;0,00545;0,0157;7000;200;450;0,1;190000;6571,26
7061;SF_BASE_CASE_MQR_003_399;262;0,0001;0,002;0,0545;0,157;7000;200;450;0,1;190000;13249,12
7062;SF_BASE_CASE_MQR_003_399;262;0,0001;0,002;0,109;0,314;7000;200;450;0,1;190000;17242,82
7063;SF_BASE_CASE_MQR_003_399;262;0,001;0,02;0,00545;0,0157;7000;200;450;0,1;190000;42997,29
7064;SF_BASE_CASE_MQR_003_399;262;0,001;0,02;0,0545;0,157;7000;200;450;0,1;190000;68158,86
7065;SF_BASE_CASE_MQR_003_399;262;0,001;0,02;0,109;0,314;7000;200;450;0,1;190000;82071,45
7066;SF_BASE_CASE_MQR_003_399;262;0,00005;0,001;0,00545;0,0157;9000;200;450;0,1;190000;4194,73
7067;SF_BASE_CASE_MQR_003_399;262;0,00005;0,001;0,0545;0,157;9000;200;450;0,1;190000;9187,81
7068;SF_BASE_CASE_MQR_003_399;262;0,00005;0,001;0,109;0,314;9000;200;450;0,1;190000;12700,56
7069;SF_BASE_CASE_MQR_003_399;262;0,0001;0,002;0,00545;0,0157;9000;200;450;0,1;190000;8012,32
7070;SF_BASE_CASE_MQR_003_399;262;0,0001;0,002;0,0545;0,157;9000;200;450;0,1;190000;15863,73
7071;SF_BASE_CASE_MQR_003_399;262;0,0001;0,002;0,109;0,314;9000;200;450;0,1;190000;20525,16
7072;SF_BASE_CASE_MQR_003_399;262;0,001;0,02;0,00545;0,0157;9000;200;450;0,1;190000;53094,03
7073;SF_BASE_CASE_MQR_003_399;262;0,001;0,02;0,0545;0,157;9000;200;450;0,1;190000;83004,05
7074;SF_BASE_CASE_MQR_003_399;262;0,001;0,02;0,109;0,314;9000;200;450;0,1;190000;99472,55
7075;SF_BASE_CASE_MQR_003_400;263;0,00005;0,001;0,00545;0,0157;5000;300;450;0,1;190000;3438,49
7076;SF_BASE_CASE_MQR_003_400;263;0,00005;0,001;0,0545;0,157;5000;300;450;0,1;190000;8636,62
7077;SF_BASE_CASE_MQR_003_400;263;0,00005;0,001;0,109;0,314;5000;300;450;0,1;190000;12231,97
7078;SF_BASE_CASE_MQR_003_400;263;0,0001;0,002;0,00545;0,0157;5000;300;450;0,1;190000;6321,18
7079;SF_BASE_CASE_MQR_003_400;263;0,0001;0,002;0,0545;0,157;5000;300;450;0,1;190000;14172,17
7080;SF_BASE_CASE_MQR_003_400;263;0,0001;0,002;0,109;0,314;5000;300;450;0,1;190000;18880,05
7081;SF_BASE_CASE_MQR_003_400;263;0,001;0,02;0,00545;0,0157;5000;300;450;0,1;190000;37457,58
7082;SF_BASE_CASE_MQR_003_400;263;0,001;0,02;0,0545;0,157;5000;300;450;0,1;190000;65498,38
7083;SF_BASE_CASE_MQR_003_400;263;0,001;0,02;0,109;0,314;5000;300;450;0,1;190000;81654,95
7084;SF_BASE_CASE_MQR_003_400;263;0,00005;0,001;0,00545;0,0157;7000;300;450;0,1;190000;4574,44
7085;SF_BASE_CASE_MQR_003_400;263;0,00005;0,001;0,0545;0,157;7000;300;450;0,1;190000;11021,84
7086;SF_BASE_CASE_MQR_003_400;263;0,00005;0,001;0,109;0,314;7000;300;450;0,1;190000;15530,05
7087;SF_BASE_CASE_MQR_003_400;263;0,0001;0,002;0,00545;0,0157;7000;300;450;0,1;190000;8458,75
7088;SF_BASE_CASE_MQR_003_400;263;0,0001;0,002;0,0545;0,157;7000;300;450;0,1;190000;18469,34
7089;SF_BASE_CASE_MQR_003_400;263;0,0001;0,002;0,109;0,314;7000;300;450;0,1;190000;24454,34
7090;SF_BASE_CASE_MQR_003_400;263;0,001;0,02;0,00545;0,0157;7000;300;450;0,1;190000;51468,16
7091;SF_BASE_CASE_MQR_003_400;263;0,001;0,02;0,0545;0,157;7000;300;450;0,1;190000;87587,89
7092;SF_BASE_CASE_MQR_003_400;263;0,001;0,02;0,109;0,314;7000;300;450;0,1;190000;108240,9
7093;SF_BASE_CASE_MQR_003_400;263;0,00005;0,001;0,00545;0,0157;9000;300;450;0,1;190000;5527,59
7094;SF_BASE_CASE_MQR_003_400;263;0,00005;0,001;0,0545;0,157;9000;300;450;0,1;190000;12968,11
7095;SF_BASE_CASE_MQR_003_400;263;0,00005;0,001;0,109;0,314;9000;300;450;0,1;190000;18188,31
7096;SF_BASE_CASE_MQR_003_400;263;0,0001;0,002;0,00545;0,0157;9000;300;450;0,1;190000;10252,24
7097;SF_BASE_CASE_MQR_003_400;263;0,0001;0,002;0,0545;0,157;9000;300;450;0,1;190000;22026,01
7098;SF_BASE_CASE_MQR_003_400;263;0,0001;0,002;0,109;0,314;9000;300;450;0,1;190000;29019,3
7099;SF_BASE_CASE_MQR_003_400;263;0,001;0,02;0,00545;0,0157;9000;300;450;0,1;190000;63305,77
7100;SF_BASE_CASE_MQR_003_400;263;0,001;0,02;0,0545;0,157;9000;300;450;0,1;190000;106108,4
7101;SF_BASE_CASE_MQR_003_400;263;0,001;0,02;0,109;0,314;9000;300;450;0,1;190000;130428,7
7102;SF_BASE_CASE_MQR_003_401;264;0,00005;0,001;0,00545;0,0157;5000;400;450;0,1;190000;4292,7
7103;SF_BASE_CASE_MQR_003_401;264;0,00005;0,001;0,0545;0,157;5000;400;450;0,1;190000;11180,86
7104;SF_BASE_CASE_MQR_003_401;264;0,00005;0,001;0,109;0,314;5000;400;450;0,1;190000;15939,59
7105;SF_BASE_CASE_MQR_003_401;264;0,0001;0,002;0,00545;0,0157;5000;400;450;0,1;190000;7756,99
7106;SF_BASE_CASE_MQR_003_401;264;0,0001;0,002;0,0545;0,157;5000;400;450;0,1;190000;18200,1
7107;SF_BASE_CASE_MQR_003_401;264;0,0001;0,002;0,109;0,314;5000;400;450;0,1;190000;24449,07
7108;SF_BASE_CASE_MQR_003_401;264;0,001;0,02;0,00545;0,0157;5000;400;450;0,1;190000;43409,66
7109;SF_BASE_CASE_MQR_003_401;264;0,001;0,02;0,0545;0,157;5000;400;450;0,1;190000;80212,62
7110;SF_BASE_CASE_MQR_003_401;264;0,001;0,02;0,109;0,314;5000;400;450;0,1;190000;101686,2
7111;SF_BASE_CASE_MQR_003_401;264;0,00005;0,001;0,00545;0,0157;7000;400;450;0,1;190000;5681,44
7112;SF_BASE_CASE_MQR_003_401;264;0,00005;0,001;0,0545;0,157;7000;400;450;0,1;190000;14229,02
7113;SF_BASE_CASE_MQR_003_401;264;0,00005;0,001;0,109;0,314;7000;400;450;0,1;190000;20196,19
7114;SF_BASE_CASE_MQR_003_401;264;0,0001;0,002;0,00545;0,0157;7000;400;450;0,1;190000;10315,8
7115;SF_BASE_CASE_MQR_003_401;264;0,0001;0,002;0,0545;0,157;7000;400;450;0,1;190000;23640,15
7116;SF_BASE_CASE_MQR_003_401;264;0,0001;0,002;0,109;0,314;7000;400;450;0,1;190000;31584,71
7117;SF_BASE_CASE_MQR_003_401;264;0,001;0,02;0,00545;0,0157;7000;400;450;0,1;190000;59318,08
7118;SF_BASE_CASE_MQR_003_401;264;0,001;0,02;0,0545;0,157;7000;400;450;0,1;190000;106634,4
7119;SF_BASE_CASE_MQR_003_401;264;0,001;0,02;0,109;0,314;7000;400;450;0,1;190000;134055,9
7120;SF_BASE_CASE_MQR_003_401;264;0,00005;0,001;0,00545;0,0157;9000;400;450;0,1;190000;6839,11
7121;SF_BASE_CASE_MQR_003_401;264;0,00005;0,001;0,0545;0,157;9000;400;450;0,1;190000;16709,1
7122;SF_BASE_CASE_MQR_003_401;264;0,00005;0,001;0,109;0,314;9000;400;450;0,1;190000;23616,47
7123;SF_BASE_CASE_MQR_003_401;264;0,0001;0,002;0,00545;0,0157;9000;400;450;0,1;190000;12458,68
7124;SF_BASE_CASE_MQR_003_401;264;0,0001;0,002;0,0545;0,157;9000;400;450;0,1;190000;28131,95
7125;SF_BASE_CASE_MQR_003_401;264;0,0001;0,002;0,109;0,314;9000;400;450;0,1;190000;37416,96
7126;SF_BASE_CASE_MQR_003_401;264;0,001;0,02;0,00545;0,0157;9000;400;450;0,1;190000;72771,76
7127;SF_BASE_CASE_MQR_003_401;264;0,001;0,02;0,0545;0,157;9000;400;450;0,1;190000;128635,6
7128;SF_BASE_CASE_MQR_003_401;264;0,001;0,02;0,109;0,314;9000;400;450;0,1;190000;160889,4
7129;SF_BASE_CASE_MQR_003_402;265;0,00005;0,001;0,00545;0,0157;5000;500;450;0,1;190000;5191,14
7130;SF_BASE_CASE_MQR_003_402;265;0,00005;0,001;0,0545;0,157;5000;500;450;0,1;190000;13774,03
7131;SF_BASE_CASE_MQR_003_402;265;0,00005;0,001;0,109;0,314;5000;500;450;0,1;190000;19696,25
7132;SF_BASE_CASE_MQR_003_402;265;0,0001;0,002;0,00545;0,0157;5000;500;450;0,1;190000;9228,99
7133;SF_BASE_CASE_MQR_003_402;265;0,0001;0,002;0,0545;0,157;5000;500;450;0,1;190000;22307,89
7134;SF_BASE_CASE_MQR_003_402;265;0,0001;0,002;0,109;0,314;5000;500;450;0,1;190000;30098,13
7135;SF_BASE_CASE_MQR_003_402;265;0,001;0,02;0,00545;0,0157;5000;500;450;0,1;190000;49272,23
7136;SF_BASE_CASE_MQR_003_402;265;0,001;0,02;0,0545;0,157;5000;500;450;0,1;190000;95291,41
7137;SF_BASE_CASE_MQR_003_402;265;0,001;0,02;0,109;0,314;5000;500;450;0,1;190000;122298,2
7138;SF_BASE_CASE_MQR_003_402;265;0,00005;0,001;0,00545;0,0157;7000;500;450;0,1;190000;6847,49
7139;SF_BASE_CASE_MQR_003_402;265;0,00005;0,001;0,0545;0,157;7000;500;450;0,1;190000;17508,31
7140;SF_BASE_CASE_MQR_003_402;265;0,00005;0,001;0,109;0,314;7000;500;450;0,1;190000;24934,76
7141;SF_BASE_CASE_MQR_003_402;265;0,0001;0,002;0,00545;0,0157;7000;500;450;0,1;190000;12217,03
7142;SF_BASE_CASE_MQR_003_402;265;0,0001;0,002;0,0545;0,157;7000;500;450;0,1;190000;28921,4
7143;SF_BASE_CASE_MQR_003_402;265;0,0001;0,002;0,109;0,314;7000;500;450;0,1;190000;38827,95
7144;SF_BASE_CASE_MQR_003_402;265;0,001;0,02;0,00545;0,0157;7000;500;450;0,1;190000;67095,43
7145;SF_BASE_CASE_MQR_003_402;265;0,001;0,02;0,0545;0,157;7000;500;450;0,1;190000;126071,7
7146;SF_BASE_CASE_MQR_003_402;265;0,001;0,02;0,109;0,314;7000;500;450;0,1;190000;160593,3
7147;SF_BASE_CASE_MQR_003_402;265;0,00005;0,001;0,00545;0,0157;9000;500;450;0,1;190000;8222,02
7148;SF_BASE_CASE_MQR_003_402;265;0,00005;0,001;0,0545;0,157;9000;500;450;0,1;190000;20542,27
7149;SF_BASE_CASE_MQR_003_402;265;0,00005;0,001;0,109;0,314;9000;500;450;0,1;190000;29139,7
7150;SF_BASE_CASE_MQR_003_402;265;0,0001;0,002;0,00545;0,0157;9000;500;450;0,1;190000;14706,95
7151;SF_BASE_CASE_MQR_003_402;265;0,0001;0,002;0,0545;0,157;9000;500;450;0,1;190000;34373,24
7152;SF_BASE_CASE_MQR_003_402;265;0,0001;0,002;0,109;0,314;9000;500;450;0,1;190000;45949,86
7153;SF_BASE_CASE_MQR_003_402;265;0,001;0,02;0,00545;0,0157;9000;500;450;0,1;190000;82079,37
7154;SF_BASE_CASE_MQR_003_402;265;0,001;0,02;0,0545;0,157;9000;500;450;0,1;190000;151640,6
7155;SF_BASE_CASE_MQR_003_402;265;0,001;0,02;0,109;0,314;9000;500;450;0,1;190000;192346,5
7156;SF_BASE_CASE_MQR_003_403;266;0,00005;0,001;0,00545;0,0157;5000;600;450;0,1;190000;6110,35
7157;SF_BASE_CASE_MQR_003_403;266;0,00005;0,001;0,0545;0,157;5000;600;450;0,1;190000;16410,29
7158;SF_BASE_CASE_MQR_003_403;266;0,00005;0,001;0,109;0,314;5000;600;450;0,1;190000;23500,52
7159;SF_BASE_CASE_MQR_003_403;266;0,0001;0,002;0,00545;0,0157;5000;600;450;0,1;190000;10730,71
7160;SF_BASE_CASE_MQR_003_403;266;0,0001;0,002;0,0545;0,157;5000;600;450;0,1;190000;26481,99
7161;SF_BASE_CASE_MQR_003_403;266;0,0001;0,002;0,109;0,314;5000;600;450;0,1;190000;35819,95
7162;SF_BASE_CASE_MQR_003_403;266;0,001;0,02;0,00545;0,0157;5000;600;450;0,1;190000;55073,64
